record_type,stamp_sec,cycle,vehicle_id,vehicle,cell_x,cell_y,slope,roughness,step,coarse_cost,n_points,interpolated,pose_status,status,roll_deg,pitch_deg,contact_points,stable,final_cost,success_count,collision_count,failure_count,skipped_cells
cell,11.006,40,2,tracked car,-0.75,-2.75,0.973231316,0.0021091376,1.63239145,1,2722,0,2,success,10.0794607,0.494034113,6,1,0.176224917,,,,
cell,11.006,40,1,wheeled car,-1.25,-2.25,0.691206157,0.982148826,1.68429971,1,321,0,2,success,-28.263371,3.61111415,8,1,0.531241417,,,,
cell,11.006,40,2,tracked car,-1.25,-2.25,0.691206157,0.982148826,1.68429971,1,321,0,0,failure_keep_coarse,-35.1527965,3.55996463,6,0,1,,,,
cell,11.006,40,1,wheeled car,-1.25,-2.75,0.997298479,0.00576708931,1.68429971,1,2800,0,1,collision,0,0,7,0,1,,,,
cell,11.006,40,2,tracked car,-1.25,-2.75,0.997298479,0.00576708931,1.68429971,1,2800,0,2,success,0.0373347515,3.65356964,10,1,0.0615150742,,,,
cell,11.006,40,1,wheeled car,-1.75,6.25,0.416213989,1.70500374,0.000177025795,1,265,0,2,success,19.0402653,25.6606761,3,1,0.745015681,,,,
cell,11.006,40,2,tracked car,-1.75,6.25,0.416213989,1.70500374,0.000177025795,1,265,0,0,failure_keep_coarse,2.66152268,35.252763,5,0,1,,,,
cell,11.006,40,1,wheeled car,-1.75,4.75,0.475189775,1.27850497,1.19503689,1,0,1,2,success,26.6203734,9.58110969,6,1,0.60335803,,,,
cell,11.006,40,2,tracked car,-1.75,4.75,0.475189775,1.27850497,1.19503689,1,0,1,1,collision,0,0,3,0,1,,,,
cell,11.006,40,1,wheeled car,-1.75,-2.25,0.719954133,1.01741719,1.80887151,1,361,0,2,success,-12.2359045,13.1133722,3,1,0.422487944,,,,
cell,11.006,40,2,tracked car,-1.75,-2.25,0.719954133,1.01741719,1.80887151,1,361,0,2,success,-2.57907736,3.90083373,10,1,0.10799852,,,,
cell,11.006,40,1,wheeled car,-1.75,-2.75,1.02160442,0.0063947984,1.80887151,1,2742,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-1.75,-2.75,1.02160442,0.0063947984,1.80887151,1,2742,0,2,success,-0.381893882,3.08146325,10,1,0.0577226169,,,,
cell,11.006,40,1,wheeled car,-2.25,11.25,0.8435179,0.658157051,1.2640816,1,0,1,2,success,5.27465158,38.6010814,4,1,0.587910831,,,,
cell,11.006,40,2,tracked car,-2.25,11.25,0.8435179,0.658157051,1.2640816,1,0,1,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,10.75,0.888377726,0.778594196,2.12229514,1,280,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,10.75,0.888377726,0.778594196,2.12229514,1,280,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,10.25,0.819755733,0.623330057,1.11814404,1,0,1,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,10.25,0.819755733,0.623330057,1.11814404,1,0,1,1,collision,0,0,1,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,6.75,0.884402812,0.695451975,1.2317704,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,6.75,0.884402812,0.695451975,1.2317704,1,0,1,1,collision,0,0,8,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,6.25,0.909982502,0.731562436,2.39334726,1,281,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,6.25,0.909982502,0.731562436,2.39334726,1,281,0,1,collision,0,0,7,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,5.75,0.878130376,0.733940065,1.16455245,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,5.75,0.878130376,0.733940065,1.16455245,1,0,1,1,collision,0,0,7,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,5.25,0.796110332,0.00800430961,nan,nan,0,0,2,success,-1.28761868,40.6442463,4,1,0.521460295,,,,
cell,11.006,40,2,tracked car,-2.25,5.25,0.796110332,0.00800430961,nan,nan,0,0,1,collision,0,0,8,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,4.75,0.836877465,0.643159389,1.19503689,1,0,1,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,4.75,0.836877465,0.643159389,1.19503689,1,0,1,1,collision,0,0,8,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,4.25,0.865027606,0.797227859,2.39666414,1,280,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,4.25,0.865027606,0.797227859,2.39666414,1,280,0,2,success,5.2630268,39.6755305,7,1,0.587717116,,,,
cell,11.006,40,1,wheeled car,-2.25,3.75,0.867496789,1.13850403,2.26160955,1,81,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,3.75,0.867496789,1.13850403,2.26160955,1,81,0,1,collision,0,0,12,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,3.25,0.83646059,1.12532282,2.20365715,1,40,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,3.25,0.83646059,1.12532282,2.20365715,1,40,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,2.75,0.803310633,1.10868955,2.05743647,1,400,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,2.75,0.803310633,1.10868955,2.05743647,1,400,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,2.25,0.764817834,1.06969249,1.91124249,1,120,0,0,failure_keep_coarse,6.66028404,31.8302915,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,2.25,0.764817834,1.06969249,1.91124249,1,120,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,1.75,0.724862814,1.02591836,1.82787919,1,363,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,1.75,0.724862814,1.02591836,1.82787919,1,363,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,1.25,0.693104029,0.985132277,1.68304896,1,322,0,1,collision,0,0,1,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,1.25,0.693104029,0.985132277,1.68304896,1,322,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,0.75,0.665762305,0.943211675,1.62862432,1,483,0,2,success,0.500380731,27.5924728,4,1,0.468214214,,,,
cell,11.006,40,2,tracked car,-2.25,0.75,0.665762305,0.943211675,1.62862432,1,483,0,1,collision,0,0,8,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,0.25,0.655453861,0.928818882,1.59863973,1,489,0,2,success,0.223097746,26.9354722,4,1,0.452642828,,,,
cell,11.006,40,2,tracked car,-2.25,0.25,0.655453861,0.928818882,1.59863973,1,489,0,1,collision,0,0,7,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,-0.25,0.655240357,0.931139469,1.59804761,1,529,0,2,success,-0.16195309,27.009641,4,1,0.452859908,,,,
cell,11.006,40,2,tracked car,-2.25,-0.25,0.655240357,0.931139469,1.59804761,1,529,0,1,collision,0,0,13,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,-0.75,0.665704787,0.946564198,1.62950253,1,444,0,2,success,-0.480356675,27.6546175,5,1,0.468916237,,,,
cell,11.006,40,2,tracked car,-2.25,-0.75,0.665704787,0.946564198,1.62950253,1,444,0,1,collision,0,0,13,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,-1.25,0.691753685,0.986067593,1.68552816,1,313,0,2,success,-1.48896774,29.7080993,4,1,0.519951105,,,,
cell,11.006,40,2,tracked car,-2.25,-1.25,0.691753685,0.986067593,1.68552816,1,313,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,-1.75,0.724108696,1.02568781,1.81703186,1,325,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,-1.75,0.724108696,1.02568781,1.81703186,1,325,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.25,-2.25,0.769940257,1.68103445,1.91364551,1,120,0,2,success,-1.46366092,1.68660805,5,1,0.0525044836,,,,
cell,11.006,40,2,tracked car,-2.25,-2.25,0.769940257,1.68103445,1.91364551,1,120,0,2,success,0.609738182,1.90632906,8,1,0.041934453,,,,
cell,11.006,40,1,wheeled car,-2.25,-2.75,1.00197828,1.08967876,1.88570642,1,2674,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.25,-2.75,1.00197828,1.08967876,1.88570642,1,2674,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,10.75,1.01806855,0.703655124,2.12229514,1,920,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,10.75,1.01806855,0.703655124,2.12229514,1,920,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,6.25,1.0386405,0.616951466,2.39334726,1,1567,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,6.25,1.0386405,0.616951466,2.39334726,1,1567,0,1,collision,0,0,9,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,2143,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,4.25,1.0981878,0.235118553,2.39666414,1,2143,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,2464,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,3.75,1.13654578,0.00354818301,2.26160955,1,2464,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,2524,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,3.25,1.11373484,0.00453479355,2.20365715,1,2524,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,2557,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,2.75,1.08883154,0.00959347282,2.05743647,1,2557,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,2696,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,2.25,1.05846035,0.00717811286,1.91124249,1,2696,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,2728,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,1.75,1.0258435,0.00814876612,1.82787919,1,2728,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,2801,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,1.25,0.998907864,0.0075154677,1.68304896,1,2801,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,2724,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,0.75,0.974844396,0.00136192294,1.62862432,1,2724,0,1,collision,0,0,2,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,2566,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,0.25,0.96573168,0.000308157847,1.59863973,1,2566,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,2597,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,-0.25,0.965823889,0.000292748329,1.59804761,1,2597,0,1,collision,0,0,5,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,2741,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,-0.75,0.975142241,0.00146914029,1.62950253,1,2741,0,1,collision,0,0,6,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,2801,0,1,collision,0,0,3,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,-1.25,0.998037636,0.00652347365,1.68552816,1,2801,0,1,collision,0,0,1,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,2682,0,1,collision,0,0,4,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,-1.75,1.02527487,0.00790914427,1.81703186,1,2682,0,1,collision,0,0,1,0,1,,,,
cell,11.006,40,1,wheeled car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,2708,0,1,collision,0,0,1,0,1,,,,
cell,11.006,40,2,tracked car,-2.75,-2.25,1.00373209,1.05229771,1.91364551,1,2708,0,1,collision,0,0,4,0,1,,,,
summary,11.006,40,1,wheeled car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,84,12,7688
summary,11.006,40,2,tracked car,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,96,17,7688
cell,11.204,41,1,wheeled car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,1,0,1,,,,
cell,11.204,41,2,tracked car,19.75,2.75,0.850898862,0.06919498,nan,nan,0,0,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,1,collision,0,0,8,0,1,,,,
cell,11.204,41,2,tracked car,19.75,2.25,0.302036434,0.440892249,0.0122101605,0.251712948,0,1,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,3,0,1,,,,
cell,11.204,41,2,tracked car,19.25,2.75,0.887672484,0.494812846,1.68823647,1,0,1,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,451,0,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,18.75,3.25,1.08987868,0.121949881,2.55864382,1,451,0,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,260,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,2,tracked car,18.75,2.75,0.851676524,0.853966057,2.55864382,1,260,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,1,wheeled car,18.25,3.25,1.058339,0.603072166,1.62464797,1,650,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,2,tracked car,18.25,3.25,1.058339,0.603072166,1.62464797,1,650,0,2,success,-0.185967054,-14.1891354,6,1,0.239585042,,,,
cell,11.204,41,1,wheeled car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,82,0,2,success,39.7974554,-20.9780573,2,1,0.84963429,,,,
cell,11.204,41,2,tracked car,18.25,2.75,0.826234162,1.14560366,1.62464797,1,82,0,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,4,0,1,,,,
cell,11.204,41,2,tracked car,17.75,2.75,0.655638993,0.55690676,0.801288724,0.671278179,0,1,1,collision,0,0,1,0,1,,,,
cell,11.204,41,1,wheeled car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,2,success,23.4660379,-2.11696191,14,1,0.426383317,,,,
cell,11.204,41,2,tracked car,13.25,8.25,0.537757754,0.000529606768,nan,nan,0,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,1,wheeled car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,2,success,22.7102677,-2.19934632,15,1,0.415160239,,,,
cell,11.204,41,2,tracked car,12.75,8.25,0.5324651,0.000970484689,0.683287621,0.405574411,0,1,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,2,success,21.9674131,-5.78589131,7,1,0.462555081,,,,
cell,11.204,41,2,tracked car,12.25,8.25,0.526004374,0.000615987286,nan,nan,0,0,1,collision,0,0,6,0,1,,,,
cell,11.204,41,1,wheeled car,11.25,-1.75,0.504784048,1.36543977,1.25630021,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,11.25,-1.75,0.504784048,1.36543977,1.25630021,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,1,wheeled car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,1,collision,0,0,6,0,1,,,,
cell,11.204,41,2,tracked car,11.25,-2.25,0.842978477,0.652746081,1.25632644,1,0,1,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,2,success,17.7622473,-2.43032493,7,1,0.336542875,,,,
cell,11.204,41,2,tracked car,10.75,8.25,0.49279806,0.000820106652,nan,nan,0,0,1,collision,0,0,6,0,1,,,,
cell,11.204,41,1,wheeled car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,2,success,17.9967544,-0.888161503,10,1,0.314748585,,,,
cell,11.204,41,2,tracked car,10.75,6.75,0.433144629,0.000454265333,nan,nan,0,0,1,collision,0,0,9,0,1,,,,
cell,11.204,41,1,wheeled car,10.75,-1.75,0.424884319,1.66684949,4.73856926e-05,1,310,0,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,10.75,-1.75,0.424884319,1.66684949,4.73856926e-05,1,310,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,1,wheeled car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,260,0,0,failure_keep_coarse,-44.7851341,-3.32473519,6,0,1,,,,
cell,11.204,41,2,tracked car,10.75,-2.25,0.887419105,0.776010931,2.12731981,1,260,0,0,failure_keep_coarse,-37.2526755,-2.27765577,4,0,1,,,,
cell,11.204,41,1,wheeled car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,947,0,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,10.75,-2.75,1.01722527,0.699416518,2.12731981,1,947,0,2,success,-0.128012527,-3.49248027,10,1,0.0603415482,,,,
cell,11.204,41,1,wheeled car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,2,success,19.9558965,0.326611234,10,1,0.338041782,,,,
cell,11.204,41,2,tracked car,10.25,8.25,0.482453912,0.000654924079,0.613580585,0.365563154,0,1,1,collision,0,0,7,0,1,,,,
cell,11.204,41,1,wheeled car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,2,success,15.9808624,-0.00625679377,10,1,0.266451985,,,,
cell,11.204,41,2,tracked car,10.25,6.75,0.428102314,0.000580393826,0.532566309,0.320416331,0,1,1,collision,0,0,13,0,1,,,,
cell,11.204,41,1,wheeled car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,2,success,-46.3798789,-1.27295384,5,1,0.521215916,,,,
cell,11.204,41,2,tracked car,10.25,-2.25,0.819705009,0.642886758,1.12053657,1,0,1,0,failure_keep_coarse,-45.1467976,0.818833112,6,0,1,,,,
cell,11.204,41,1,wheeled car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,2,success,14.2609073,-5.86668651,7,1,0.335459888,,,,
cell,11.204,41,2,tracked car,9.75,8.25,0.478155345,0.000374459574,0.601136684,0.359888822,0,1,1,collision,0,0,6,0,1,,,,
cell,11.204,41,1,wheeled car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,41,0,2,success,17.3094718,-10.4691192,7,1,0.462976515,,,,
cell,11.204,41,2,tracked car,9.75,7.25,0.301401496,0.420649588,0.522874773,0.414975286,41,0,2,success,13.0856026,-3.63899435,5,1,0.278743297,,,,
cell,11.204,41,1,wheeled car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,14.9300399,-3.89650822,5,1,0.313775808,,,,
cell,11.204,41,2,tracked car,9.75,6.75,0.430712014,0.186813459,0.522874773,0.38013342,0,1,2,success,22.23807,-9.54283407,5,1,0.529681742,,,,
cell,11.204,41,1,wheeled car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,2,success,19.4854226,-12.3007494,4,1,0.52976954,,,,
cell,11.204,41,2,tracked car,9.25,8.75,0.391654134,0.389405936,0.0192242861,0.266761452,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,1,wheeled car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,17.0717418,-5.78871163,4,1,0.381007552,,,,
cell,11.204,41,2,tracked car,9.25,8.25,0.462189227,0.24031201,nan,nan,0,0,2,success,13.3846535,-14.2941094,5,1,0.461312711,,,,
cell,11.204,41,1,wheeled car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,2,success,16.6468074,-10.3019304,10,1,0.449145645,,,,
cell,11.204,41,2,tracked car,9.25,7.25,0.377095848,0.323076874,1.01221859,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,1,wheeled car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,14.5292546,-4.3499121,3,1,0.314652771,,,,
cell,11.204,41,2,tracked car,9.25,6.75,0.382648408,0.32714197,1.01221859,1,0,1,2,success,9.09099132,-12.7617184,7,1,0.364211828,,,,
cell,11.204,41,1,wheeled car,8.75,10.75,0.455542594,1.03201628,0.0146055222,1,41,0,2,success,13.1510115,-13.1933406,4,1,0.439072549,,,,
cell,11.204,41,2,tracked car,8.75,10.75,0.455542594,1.03201628,0.0146055222,1,41,0,2,success,0.991095587,-1.33029449,16,1,0.0386898331,,,,
cell,11.204,41,1,wheeled car,8.75,10.25,0.571465492,0.427347183,nan,nan,0,0,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,8.75,10.25,0.571465492,0.427347183,nan,nan,0,0,1,collision,0,0,5,0,1,,,,
cell,11.204,41,1,wheeled car,8.75,8.75,0.451287955,0.247459769,nan,nan,0,0,2,success,19.5876468,-11.9494383,4,1,0.525618076,,,,
cell,11.204,41,2,tracked car,8.75,8.75,0.451287955,0.247459769,nan,nan,0,0,1,collision,0,0,3,0,1,,,,
cell,11.204,41,1,wheeled car,8.75,8.25,0.39242965,0.390835166,0.00536076725,0.262875199,0,1,2,success,15.2775031,-5.25382295,5,1,0.342188776,,,,
cell,11.204,41,2,tracked car,8.75,8.25,0.39242965,0.390835166,0.00536076725,0.262875199,0,1,1,collision,0,0,4,0,1,,,,
cell,11.204,41,1,wheeled car,8.75,7.25,0.414025635,0.207224518,0.511752427,0.377667516,0,1,2,success,10.8713482,-10.8678184,6,1,0.36231944,,,,
cell,11.204,41,2,tracked car,8.75,7.25,0.414025635,0.207224518,0.511752427,0.377667516,0,1,1,collision,0,0,6,0,1,,,,
cell,11.204,41,1,wheeled car,8.25,11.25,0.316745549,1.31771302,0.0161105394,1,227,0,1,collision,0,0,4,0,1,,,,
cell,11.204,41,2,tracked car,8.25,11.25,0.316745549,1.31771302,0.0161105394,1,227,0,2,success,-1.18822645,2.0218588,11,1,0.0535014197,,,,
cell,11.204,41,1,wheeled car,8.25,10.75,0.589878142,0.948840916,1.44647861,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,8.25,10.75,0.589878142,0.948840916,1.44647861,1,0,1,1,collision,0,0,6,0,1,,,,
cell,11.204,41,1,wheeled car,8.25,10.25,0.525462508,1.04394138,1.44647861,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,8.25,10.25,0.525462508,1.04394138,1.44647861,1,0,1,1,collision,0,0,1,0,1,,,,
cell,11.204,41,1,wheeled car,8.25,9.25,0.337699592,0.644346535,0.578445911,0.520164013,82,0,2,success,13.4457876,-13.3600842,5,1,0.446764529,,,,
cell,11.204,41,2,tracked car,8.25,9.25,0.337699592,0.644346535,0.578445911,0.520164013,82,0,2,success,0.238616913,-1.19702171,16,1,0.0239273105,,,,
cell,11.204,41,1,wheeled car,8.25,8.75,0.477055997,0.255123258,0.587270141,0.439816475,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,8.25,8.75,0.477055997,0.255123258,0.587270141,0.439816475,0,1,1,collision,0,0,5,0,1,,,,
cell,11.204,41,1,wheeled car,8.25,7.75,0.311300248,0.226436809,0.641581416,0.393106192,79,0,2,success,11.9283302,-11.4467256,4,1,0.389584273,,,,
cell,11.204,41,2,tracked car,8.25,7.75,0.311300248,0.226436809,0.641581416,0.393106192,79,0,2,success,14.5246113,-10.2040869,6,1,0.412144959,,,,
cell,11.204,41,1,wheeled car,8.25,7.25,0.371631682,0.146039486,0.641581416,0.386417538,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,8.25,7.25,0.371631682,0.146039486,0.641581416,0.386417538,0,1,2,success,12.2227343,-14.2533242,5,1,0.441267639,,,,
cell,11.204,41,1,wheeled car,8.25,5.75,0.304424196,0.117475852,nan,nan,0,0,2,success,14.0077478,1.87370468,5,1,0.264690876,,,,
cell,11.204,41,2,tracked car,8.25,5.75,0.304424196,0.117475852,nan,nan,0,0,2,success,12.4296787,-6.74455709,6,1,0.319570601,,,,
cell,11.204,41,1,wheeled car,7.75,11.75,0.373478979,1.1469692,0.0343880057,1,124,0,1,collision,0,0,3,0,1,,,,
cell,11.204,41,2,tracked car,7.75,11.75,0.373478979,1.1469692,0.0343880057,1,124,0,1,collision,0,0,2,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,11.25,0.587086499,0.956541181,1.45921302,1,0,1,1,collision,0,0,2,0,1,,,,
cell,11.204,41,2,tracked car,7.75,11.25,0.587086499,0.956541181,1.45921302,1,0,1,1,collision,0,0,5,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,10.75,0.584327519,1.13222146,1.45921302,1,0,1,1,collision,0,0,4,0,1,,,,
cell,11.204,41,2,tracked car,7.75,10.75,0.584327519,1.13222146,1.45921302,1,0,1,1,collision,0,0,7,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,10.25,0.317297399,1.29466462,0.00575780869,1,123,0,2,success,24.6541356,-1.37675698,8,1,0.433848202,,,,
cell,11.204,41,2,tracked car,7.75,10.25,0.317297399,1.29466462,0.00575780869,1,123,0,1,collision,0,0,7,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,9.25,0.472710639,0.617187679,1.16276848,1,0,1,1,collision,0,0,7,0,1,,,,
cell,11.204,41,2,tracked car,7.75,9.25,0.472710639,0.617187679,1.16276848,1,0,1,1,collision,0,0,4,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,8.75,0.416849166,0.713763297,1.1599654,1,0,1,2,success,15.6507575,-4.16070991,5,1,0.330191135,,,,
cell,11.204,41,2,tracked car,7.75,8.75,0.416849166,0.713763297,1.1599654,1,0,1,1,collision,0,0,1,0,1,,,,
cell,11.204,41,1,wheeled car,7.75,7.75,0.370638639,0.153348029,0.633692265,0.385892957,0,1,2,success,15.1808337,-10.249767,7,1,0.423843354,,,,
